series,model,simulation,year,forecast
mortality_age_standardized_rate,Drift,100,2027,39.20923577013942
mortality_age_standardized_rate,Drift,100,2028,36.86357578063728
mortality_age_standardized_rate,Drift,100,2029,34.51791579113513
mortality_age_standardized_rate,Drift,100,2030,32.172255801632986
mortality_to_incidence_age_standardized_ratio,Causal_TCN,1,2024,0.21236405931555255
mortality_to_incidence_age_standardized_ratio,Causal_TCN,1,2025,0.23247070186897167
mortality_to_incidence_age_standardized_ratio,Causal_TCN,1,2026,0.24723178975772175
mortality_to_incidence_age_standardized_ratio,Causal_TCN,1,2027,0.1960677603355973
mortality_to_incidence_age_standardized_ratio,Causal_TCN,1,2028,0.21747971854645054
mortality_to_incidence_age_standardized_ratio,Causal_TCN,1,2029,0.2165870926744161
mortality_to_incidence_age_standardized_ratio,Causal_TCN,1,2030,0.20703619378492708
mortality_to_incidence_age_standardized_ratio,Causal_TCN,2,2024,0.17796815740875566
mortality_to_incidence_age_standardized_ratio,Causal_TCN,2,2025,0.2640859340719853
mortality_to_incidence_age_standardized_ratio,Causal_TCN,2,2026,0.17161928097713086
mortality_to_incidence_age_standardized_ratio,Causal_TCN,2,2027,0.19844400909621449
mortality_to_incidence_age_standardized_ratio,Causal_TCN,2,2028,0.2657867507374865
mortality_to_incidence_age_standardized_ratio,Causal_TCN,2,2029,0.1982755021453861
mortality_to_incidence_age_standardized_ratio,Causal_TCN,2,2030,0.21951440472620115
mortality_to_incidence_age_standardized_ratio,Causal_TCN,3,2024,0.17150931517095602
mortality_to_incidence_age_standardized_ratio,Causal_TCN,3,2025,0.13442520972748354
mortality_to_incidence_age_standardized_ratio,Causal_TCN,3,2026,0.13778441412123635
mortality_to_incidence_age_standardized_ratio,Causal_TCN,3,2027,0.10993698099083236
mortality_to_incidence_age_standardized_ratio,Causal_TCN,3,2028,0.11295936071689852
mortality_to_incidence_age_standardized_ratio,Causal_TCN,3,2029,0.0903067468890271
mortality_to_incidence_age_standardized_ratio,Causal_TCN,3,2030,0.08266653008726745
mortality_to_incidence_age_standardized_ratio,Causal_TCN,4,2024,0.2159961753040366
mortality_to_incidence_age_standardized_ratio,Causal_TCN,4,2025,0.1592445619359074
mortality_to_incidence_age_standardized_ratio,Causal_TCN,4,2026,0.1768842118198038
mortality_to_incidence_age_standardized_ratio,Causal_TCN,4,2027,0.19024820157334177
mortality_to_incidence_age_standardized_ratio,Causal_TCN,4,2028,0.24034350113811248
mortality_to_incidence_age_standardized_ratio,Causal_TCN,4,2029,0.17400097991410501
mortality_to_incidence_age_standardized_ratio,Causal_TCN,4,2030,0.12224362031631858
mortality_to_incidence_age_standardized_ratio,Causal_TCN,5,2024,0.24279372088295922
mortality_to_incidence_age_standardized_ratio,Causal_TCN,5,2025,0.23581153396273838
mortality_to_incidence_age_standardized_ratio,Causal_TCN,5,2026,0.22234632075516503
mortality_to_incidence_age_standardized_ratio,Causal_TCN,5,2027,0.2400812843353082
mortality_to_incidence_age_standardized_ratio,Causal_TCN,5,2028,0.2540196276696616
mortality_to_incidence_age_standardized_ratio,Causal_TCN,5,2029,0.25287221174261865
mortality_to_incidence_age_standardized_ratio,Causal_TCN,5,2030,0.24521202041690768
mortality_to_incidence_age_standardized_ratio,Causal_TCN,6,2024,0.22976211878332314
mortality_to_incidence_age_standardized_ratio,Causal_TCN,6,2025,0.21631305794156253
mortality_to_incidence_age_standardized_ratio,Causal_TCN,6,2026,0.23080076756263404
mortality_to_incidence_age_standardized_ratio,Causal_TCN,6,2027,0.2231241713703156
mortality_to_incidence_age_standardized_ratio,Causal_TCN,6,2028,0.22324938688566065
mortality_to_incidence_age_standardized_ratio,Causal_TCN,6,2029,0.26875561942613635
mortality_to_incidence_age_standardized_ratio,Causal_TCN,6,2030,0.2108113386188962
mortality_to_incidence_age_standardized_ratio,Causal_TCN,7,2024,0.15113317424767142
mortality_to_incidence_age_standardized_ratio,Causal_TCN,7,2025,0.15798042417423425
mortality_to_incidence_age_standardized_ratio,Causal_TCN,7,2026,0.1390916503771166
mortality_to_incidence_age_standardized_ratio,Causal_TCN,7,2027,0.13964971963314216
mortality_to_incidence_age_standardized_ratio,Causal_TCN,7,2028,0.16681934423608957
mortality_to_incidence_age_standardized_ratio,Causal_TCN,7,2029,0.10188509197802534
mortality_to_incidence_age_standardized_ratio,Causal_TCN,7,2030,0.13159580552366193
mortality_to_incidence_age_standardized_ratio,Causal_TCN,8,2024,0.20572051265828284
mortality_to_incidence_age_standardized_ratio,Causal_TCN,8,2025,0.1861921979918797
mortality_to_incidence_age_standardized_ratio,Causal_TCN,8,2026,0.2024971198360303
mortality_to_incidence_age_standardized_ratio,Causal_TCN,8,2027,0.24315406821138125
mortality_to_incidence_age_standardized_ratio,Causal_TCN,8,2028,0.2510192626990421
mortality_to_incidence_age_standardized_ratio,Causal_TCN,8,2029,0.2294481521204634
mortality_to_incidence_age_standardized_ratio,Causal_TCN,8,2030,0.2085584535812109
mortality_to_incidence_age_standardized_ratio,Causal_TCN,9,2024,0.2131248501770447
mortality_to_incidence_age_standardized_ratio,Causal_TCN,9,2025,0.2543108136207879
mortality_to_incidence_age_standardized_ratio,Causal_TCN,9,2026,0.23304595855060506
mortality_to_incidence_age_standardized_ratio,Causal_TCN,9,2027,0.23537977113126177
mortality_to_incidence_age_standardized_ratio,Causal_TCN,9,2028,0.2307202038154934
mortality_to_incidence_age_standardized_ratio,Causal_TCN,9,2029,0.27247684344500295
mortality_to_incidence_age_standardized_ratio,Causal_TCN,9,2030,0.26910855770383507
mortality_to_incidence_age_standardized_ratio,Causal_TCN,10,2024,0.2568381654634005
mortality_to_incidence_age_standardized_ratio,Causal_TCN,10,2025,0.20627266539147937
mortality_to_incidence_age_standardized_ratio,Causal_TCN,10,2026,0.22284844475421306
mortality_to_incidence_age_standardized_ratio,Causal_TCN,10,2027,0.2232611576517209
mortality_to_incidence_age_standardized_ratio,Causal_TCN,10,2028,0.1673613170862209
mortality_to_incidence_age_standardized_ratio,Causal_TCN,10,2029,0.17210844732167413
mortality_to_incidence_age_standardized_ratio,Causal_TCN,10,2030,0.16640023793071912
mortality_to_incidence_age_standardized_ratio,Causal_TCN,11,2024,0.18326801117700592
mortality_to_incidence_age_standardized_ratio,Causal_TCN,11,2025,0.18540467829323354
mortality_to_incidence_age_standardized_ratio,Causal_TCN,11,2026,0.1824357881109474
mortality_to_incidence_age_standardized_ratio,Causal_TCN,11,2027,0.21219379206555208
mortality_to_incidence_age_standardized_ratio,Causal_TCN,11,2028,0.21084813845609449
mortality_to_incidence_age_standardized_ratio,Causal_TCN,11,2029,0.20046109048984803
mortality_to_incidence_age_standardized_ratio,Causal_TCN,11,2030,0.1958238227872668
mortality_to_incidence_age_standardized_ratio,Causal_TCN,12,2024,0.16077197954668687
mortality_to_incidence_age_standardized_ratio,Causal_TCN,12,2025,0.18898610270748376
mortality_to_incidence_age_standardized_ratio,Causal_TCN,12,2026,0.2163468311159009
mortality_to_incidence_age_standardized_ratio,Causal_TCN,12,2027,0.20237486362538204
mortality_to_incidence_age_standardized_ratio,Causal_TCN,12,2028,0.1955626255904831
mortality_to_incidence_age_standardized_ratio,Causal_TCN,12,2029,0.15348384409685883
mortality_to_incidence_age_standardized_ratio,Causal_TCN,12,2030,0.19185360120841352
mortality_to_incidence_age_standardized_ratio,Causal_TCN,13,2024,0.18935903893257072
mortality_to_incidence_age_standardized_ratio,Causal_TCN,13,2025,0.16342758966332743
mortality_to_incidence_age_standardized_ratio,Causal_TCN,13,2026,0.19976064339027055
mortality_to_incidence_age_standardized_ratio,Causal_TCN,13,2027,0.16771050325303039
mortality_to_incidence_age_standardized_ratio,Causal_TCN,13,2028,0.19440236500555522
mortality_to_incidence_age_standardized_ratio,Causal_TCN,13,2029,0.1740644988884761
mortality_to_incidence_age_standardized_ratio,Causal_TCN,13,2030,0.1882613862756724
mortality_to_incidence_age_standardized_ratio,Causal_TCN,14,2024,0.22516635895234893
mortality_to_incidence_age_standardized_ratio,Causal_TCN,14,2025,0.19529860468307564
mortality_to_incidence_age_standardized_ratio,Causal_TCN,14,2026,0.17828075102107355
mortality_to_incidence_age_standardized_ratio,Causal_TCN,14,2027,0.22140544075561772
mortality_to_incidence_age_standardized_ratio,Causal_TCN,14,2028,0.18735789603085215
mortality_to_incidence_age_standardized_ratio,Causal_TCN,14,2029,0.18379311369519377
mortality_to_incidence_age_standardized_ratio,Causal_TCN,14,2030,0.22103203603901703
mortality_to_incidence_age_standardized_ratio,Causal_TCN,15,2024,0.2018963079336517
mortality_to_incidence_age_standardized_ratio,Causal_TCN,15,2025,0.21131601003334113
mortality_to_incidence_age_standardized_ratio,Causal_TCN,15,2026,0.2094594948821121
mortality_to_incidence_age_standardized_ratio,Causal_TCN,15,2027,0.1662723153033909
mortality_to_incidence_age_standardized_ratio,Causal_TCN,15,2028,0.15430819875765864
mortality_to_incidence_age_standardized_ratio,Causal_TCN,15,2029,0.16842425220572957
mortality_to_incidence_age_standardized_ratio,Causal_TCN,15,2030,0.18456529163486998
mortality_to_incidence_age_standardized_ratio,Causal_TCN,16,2024,0.26049518704201374
mortality_to_incidence_age_standardized_ratio,Causal_TCN,16,2025,0.23045580727284623
mortality_to_incidence_age_standardized_ratio,Causal_TCN,16,2026,0.24814792898533
mortality_to_incidence_age_standardized_ratio,Causal_TCN,16,2027,0.2685444178660627
mortality_to_incidence_age_standardized_ratio,Causal_TCN,16,2028,0.23185594618961017
mortality_to_incidence_age_standardized_ratio,Causal_TCN,16,2029,0.25223564533342707
mortality_to_incidence_age_standardized_ratio,Causal_TCN,16,2030,0.24462163303129567
mortality_to_incidence_age_standardized_ratio,Causal_TCN,17,2024,0.20721505861462447
mortality_to_incidence_age_standardized_ratio,Causal_TCN,17,2025,0.21079207895206667
mortality_to_incidence_age_standardized_ratio,Causal_TCN,17,2026,0.1960304488338803
mortality_to_incidence_age_standardized_ratio,Causal_TCN,17,2027,0.1802413683412181
mortality_to_incidence_age_standardized_ratio,Causal_TCN,17,2028,0.1829932021908266
mortality_to_incidence_age_standardized_ratio,Causal_TCN,17,2029,0.1786795719877831
mortality_to_incidence_age_standardized_ratio,Causal_TCN,17,2030,0.16677915596316847
mortality_to_incidence_age_standardized_ratio,Causal_TCN,18,2024,0.2078816935204909
mortality_to_incidence_age_standardized_ratio,Causal_TCN,18,2025,0.20686623293407075
mortality_to_incidence_age_standardized_ratio,Causal_TCN,18,2026,0.19174189246639903
mortality_to_incidence_age_standardized_ratio,Causal_TCN,18,2027,0.23164021154853592
mortality_to_incidence_age_standardized_ratio,Causal_TCN,18,2028,0.22505420978169144
mortality_to_incidence_age_standardized_ratio,Causal_TCN,18,2029,0.20210650643162392
mortality_to_incidence_age_standardized_ratio,Causal_TCN,18,2030,0.19785379636145767
mortality_to_incidence_age_standardized_ratio,Causal_TCN,19,2024,0.2203919094348162
mortality_to_incidence_age_standardized_ratio,Causal_TCN,19,2025,0.21851116652046643
mortality_to_incidence_age_standardized_ratio,Causal_TCN,19,2026,0.1818518996298167
mortality_to_incidence_age_standardized_ratio,Causal_TCN,19,2027,0.1938239034160805
mortality_to_incidence_age_standardized_ratio,Causal_TCN,19,2028,0.15089738098663946
mortality_to_incidence_age_standardized_ratio,Causal_TCN,19,2029,0.1697009325317756
mortality_to_incidence_age_standardized_ratio,Causal_TCN,19,2030,0.17963982752298213
mortality_to_incidence_age_standardized_ratio,Causal_TCN,20,2024,0.18592129458964043
mortality_to_incidence_age_standardized_ratio,Causal_TCN,20,2025,0.14869041979061634
mortality_to_incidence_age_standardized_ratio,Causal_TCN,20,2026,0.15265128752510743
mortality_to_incidence_age_standardized_ratio,Causal_TCN,20,2027,0.14070838909847017
mortality_to_incidence_age_standardized_ratio,Causal_TCN,20,2028,0.11012292775617806
mortality_to_incidence_age_standardized_ratio,Causal_TCN,20,2029,0.1098804529072942
mortality_to_incidence_age_standardized_ratio,Causal_TCN,20,2030,0.09085211457313089
mortality_to_incidence_age_standardized_ratio,Causal_TCN,21,2024,0.19695626349361098
mortality_to_incidence_age_standardized_ratio,Causal_TCN,21,2025,0.24826179314219599
mortality_to_incidence_age_standardized_ratio,Causal_TCN,21,2026,0.1896336236939899
mortality_to_incidence_age_standardized_ratio,Causal_TCN,21,2027,0.2038610851928166
mortality_to_incidence_age_standardized_ratio,Causal_TCN,21,2028,0.24074059990927613
mortality_to_incidence_age_standardized_ratio,Causal_TCN,21,2029,0.22920409905599393
mortality_to_incidence_age_standardized_ratio,Causal_TCN,21,2030,0.18312538899505668
mortality_to_incidence_age_standardized_ratio,Causal_TCN,22,2024,0.1977590522705776
mortality_to_incidence_age_standardized_ratio,Causal_TCN,22,2025,0.18452372026639696
mortality_to_incidence_age_standardized_ratio,Causal_TCN,22,2026,0.20828421788233928
mortality_to_incidence_age_standardized_ratio,Causal_TCN,22,2027,0.18249371344931667
mortality_to_incidence_age_standardized_ratio,Causal_TCN,22,2028,0.22295976680514723
mortality_to_incidence_age_standardized_ratio,Causal_TCN,22,2029,0.15486261897485407
mortality_to_incidence_age_standardized_ratio,Causal_TCN,22,2030,0.2147241222595717
mortality_to_incidence_age_standardized_ratio,Causal_TCN,23,2024,0.2286569704419826
mortality_to_incidence_age_standardized_ratio,Causal_TCN,23,2025,0.2318594720741904
mortality_to_incidence_age_standardized_ratio,Causal_TCN,23,2026,0.1920865848722489
mortality_to_incidence_age_standardized_ratio,Causal_TCN,23,2027,0.201991450269693
mortality_to_incidence_age_standardized_ratio,Causal_TCN,23,2028,0.23632465299998448
mortality_to_incidence_age_standardized_ratio,Causal_TCN,23,2029,0.18308739692019324
mortality_to_incidence_age_standardized_ratio,Causal_TCN,23,2030,0.20718112488553891
mortality_to_incidence_age_standardized_ratio,Causal_TCN,24,2024,0.26580937610981276
mortality_to_incidence_age_standardized_ratio,Causal_TCN,24,2025,0.2544443879531998
mortality_to_incidence_age_standardized_ratio,Causal_TCN,24,2026,0.24507834049063262
mortality_to_incidence_age_standardized_ratio,Causal_TCN,24,2027,0.2749985799807891
mortality_to_incidence_age_standardized_ratio,Causal_TCN,24,2028,0.2205168641060753
mortality_to_incidence_age_standardized_ratio,Causal_TCN,24,2029,0.22656024781718578
mortality_to_incidence_age_standardized_ratio,Causal_TCN,24,2030,0.2462431867764609
mortality_to_incidence_age_standardized_ratio,Causal_TCN,25,2024,0.205302464605747
mortality_to_incidence_age_standardized_ratio,Causal_TCN,25,2025,0.14852555900029024
mortality_to_incidence_age_standardized_ratio,Causal_TCN,25,2026,0.20704000367270486
mortality_to_incidence_age_standardized_ratio,Causal_TCN,25,2027,0.20054257535933132
mortality_to_incidence_age_standardized_ratio,Causal_TCN,25,2028,0.18899915933037875
mortality_to_incidence_age_standardized_ratio,Causal_TCN,25,2029,0.17993053268127582
mortality_to_incidence_age_standardized_ratio,Causal_TCN,25,2030,0.18149240779245124
mortality_to_incidence_age_standardized_ratio,Causal_TCN,26,2024,0.16542628299160178
mortality_to_incidence_age_standardized_ratio,Causal_TCN,26,2025,0.2631619692069709
mortality_to_incidence_age_standardized_ratio,Causal_TCN,26,2026,0.22025646028101092
mortality_to_incidence_age_standardized_ratio,Causal_TCN,26,2027,0.2138319721821056
mortality_to_incidence_age_standardized_ratio,Causal_TCN,26,2028,0.216663743664659
mortality_to_incidence_age_standardized_ratio,Causal_TCN,26,2029,0.18279868271184332
mortality_to_incidence_age_standardized_ratio,Causal_TCN,26,2030,0.21178901066141978
mortality_to_incidence_age_standardized_ratio,Causal_TCN,27,2024,0.22339125835566187
mortality_to_incidence_age_standardized_ratio,Causal_TCN,27,2025,0.20721926794512938
mortality_to_incidence_age_standardized_ratio,Causal_TCN,27,2026,0.14495162321692803
mortality_to_incidence_age_standardized_ratio,Causal_TCN,27,2027,0.170972071019053
mortality_to_incidence_age_standardized_ratio,Causal_TCN,27,2028,0.1689173195162201
mortality_to_incidence_age_standardized_ratio,Causal_TCN,27,2029,0.12684514447506295
mortality_to_incidence_age_standardized_ratio,Causal_TCN,27,2030,0.1578613980797745
mortality_to_incidence_age_standardized_ratio,Causal_TCN,28,2024,0.24735558990272427
mortality_to_incidence_age_standardized_ratio,Causal_TCN,28,2025,0.15832423342261015
mortality_to_incidence_age_standardized_ratio,Causal_TCN,28,2026,0.15442107461646257
mortality_to_incidence_age_standardized_ratio,Causal_TCN,28,2027,0.16919170649317422
mortality_to_incidence_age_standardized_ratio,Causal_TCN,28,2028,0.19506126838761842
mortality_to_incidence_age_standardized_ratio,Causal_TCN,28,2029,0.177786038223391
mortality_to_incidence_age_standardized_ratio,Causal_TCN,28,2030,0.0838764502664395
mortality_to_incidence_age_standardized_ratio,Causal_TCN,29,2024,0.22864114325434393
mortality_to_incidence_age_standardized_ratio,Causal_TCN,29,2025,0.1917463867497653
mortality_to_incidence_age_standardized_ratio,Causal_TCN,29,2026,0.1813296508239948
mortality_to_incidence_age_standardized_ratio,Causal_TCN,29,2027,0.16016531323713762
mortality_to_incidence_age_standardized_ratio,Causal_TCN,29,2028,0.21649599843897843
mortality_to_incidence_age_standardized_ratio,Causal_TCN,29,2029,0.16560668306955076
mortality_to_incidence_age_standardized_ratio,Causal_TCN,29,2030,0.1700420602183429
mortality_to_incidence_age_standardized_ratio,Causal_TCN,30,2024,0.223065575869103
mortality_to_incidence_age_standardized_ratio,Causal_TCN,30,2025,0.21110422772992765
mortality_to_incidence_age_standardized_ratio,Causal_TCN,30,2026,0.1857333131430957
mortality_to_incidence_age_standardized_ratio,Causal_TCN,30,2027,0.19188748572384126
mortality_to_incidence_age_standardized_ratio,Causal_TCN,30,2028,0.21350395315249682
mortality_to_incidence_age_standardized_ratio,Causal_TCN,30,2029,0.2286424103464286
mortality_to_incidence_age_standardized_ratio,Causal_TCN,30,2030,0.22755898713578282
mortality_to_incidence_age_standardized_ratio,Causal_TCN,31,2024,0.1823736396191753
mortality_to_incidence_age_standardized_ratio,Causal_TCN,31,2025,0.19722375517648943
mortality_to_incidence_age_standardized_ratio,Causal_TCN,31,2026,0.18175990970366243
mortality_to_incidence_age_standardized_ratio,Causal_TCN,31,2027,0.14541622237204466
mortality_to_incidence_age_standardized_ratio,Causal_TCN,31,2028,0.1627524476880915
mortality_to_incidence_age_standardized_ratio,Causal_TCN,31,2029,0.1810925207207602
mortality_to_incidence_age_standardized_ratio,Causal_TCN,31,2030,0.15374730813569765
mortality_to_incidence_age_standardized_ratio,Causal_TCN,32,2024,0.16675563193229784
mortality_to_incidence_age_standardized_ratio,Causal_TCN,32,2025,0.22844124220184903
mortality_to_incidence_age_standardized_ratio,Causal_TCN,32,2026,0.159960921102153
mortality_to_incidence_age_standardized_ratio,Causal_TCN,32,2027,0.19503361942400474
mortality_to_incidence_age_standardized_ratio,Causal_TCN,32,2028,0.26829448028569397
mortality_to_incidence_age_standardized_ratio,Causal_TCN,32,2029,0.17780503918702611
mortality_to_incidence_age_standardized_ratio,Causal_TCN,32,2030,0.21338165023968794
mortality_to_incidence_age_standardized_ratio,Causal_TCN,33,2024,0.316292602112074
mortality_to_incidence_age_standardized_ratio,Causal_TCN,33,2025,0.28265920105861225
mortality_to_incidence_age_standardized_ratio,Causal_TCN,33,2026,0.26712970269368347
mortality_to_incidence_age_standardized_ratio,Causal_TCN,33,2027,0.2986185347550601
mortality_to_incidence_age_standardized_ratio,Causal_TCN,33,2028,0.2815361519990318
mortality_to_incidence_age_standardized_ratio,Causal_TCN,33,2029,0.2755802445281835
mortality_to_incidence_age_standardized_ratio,Causal_TCN,33,2030,0.29724577962064863
mortality_to_incidence_age_standardized_ratio,Causal_TCN,34,2024,0.22995683528823524
mortality_to_incidence_age_standardized_ratio,Causal_TCN,34,2025,0.17202497037311326
mortality_to_incidence_age_standardized_ratio,Causal_TCN,34,2026,0.2269771703599181
mortality_to_incidence_age_standardized_ratio,Causal_TCN,34,2027,0.17366267494782603
mortality_to_incidence_age_standardized_ratio,Causal_TCN,34,2028,0.1943089766080254
mortality_to_incidence_age_standardized_ratio,Causal_TCN,34,2029,0.20282272251624192
mortality_to_incidence_age_standardized_ratio,Causal_TCN,34,2030,0.19502869800226405
mortality_to_incidence_age_standardized_ratio,Causal_TCN,35,2024,0.19019455338690044
mortality_to_incidence_age_standardized_ratio,Causal_TCN,35,2025,0.21971463495375712
mortality_to_incidence_age_standardized_ratio,Causal_TCN,35,2026,0.18608507771005903
mortality_to_incidence_age_standardized_ratio,Causal_TCN,35,2027,0.19234871912623627
mortality_to_incidence_age_standardized_ratio,Causal_TCN,35,2028,0.21450235970832382
mortality_to_incidence_age_standardized_ratio,Causal_TCN,35,2029,0.178298888953295
mortality_to_incidence_age_standardized_ratio,Causal_TCN,35,2030,0.19965096312038705
mortality_to_incidence_age_standardized_ratio,Causal_TCN,36,2024,0.1844758268778487
mortality_to_incidence_age_standardized_ratio,Causal_TCN,36,2025,0.16008392731795237
mortality_to_incidence_age_standardized_ratio,Causal_TCN,36,2026,0.2348741205823729
mortality_to_incidence_age_standardized_ratio,Causal_TCN,36,2027,0.16703360911074316
mortality_to_incidence_age_standardized_ratio,Causal_TCN,36,2028,0.19874868133859502
mortality_to_incidence_age_standardized_ratio,Causal_TCN,36,2029,0.21321950540487605
mortality_to_incidence_age_standardized_ratio,Causal_TCN,36,2030,0.20044086480993845
mortality_to_incidence_age_standardized_ratio,Causal_TCN,37,2024,0.26345793578210674
mortality_to_incidence_age_standardized_ratio,Causal_TCN,37,2025,0.307420078595462
mortality_to_incidence_age_standardized_ratio,Causal_TCN,37,2026,0.26492111742090685
mortality_to_incidence_age_standardized_ratio,Causal_TCN,37,2027,0.25752959387014024
mortality_to_incidence_age_standardized_ratio,Causal_TCN,37,2028,0.3346198104434581
mortality_to_incidence_age_standardized_ratio,Causal_TCN,37,2029,0.2601398416804878
mortality_to_incidence_age_standardized_ratio,Causal_TCN,37,2030,0.2749921426358897
mortality_to_incidence_age_standardized_ratio,Causal_TCN,38,2024,0.26947248964083825
mortality_to_incidence_age_standardized_ratio,Causal_TCN,38,2025,0.2100448505940364
mortality_to_incidence_age_standardized_ratio,Causal_TCN,38,2026,0.17655117384247732
mortality_to_incidence_age_standardized_ratio,Causal_TCN,38,2027,0.2457991267210372
mortality_to_incidence_age_standardized_ratio,Causal_TCN,38,2028,0.22188934334401322
mortality_to_incidence_age_standardized_ratio,Causal_TCN,38,2029,0.21600915695688266
mortality_to_incidence_age_standardized_ratio,Causal_TCN,38,2030,0.25137089606216584
mortality_to_incidence_age_standardized_ratio,Causal_TCN,39,2024,0.21671021996857817
mortality_to_incidence_age_standardized_ratio,Causal_TCN,39,2025,0.17974923304513074
mortality_to_incidence_age_standardized_ratio,Causal_TCN,39,2026,0.2018577631353426
mortality_to_incidence_age_standardized_ratio,Causal_TCN,39,2027,0.16639026926349518
mortality_to_incidence_age_standardized_ratio,Causal_TCN,39,2028,0.1604824502739697
mortality_to_incidence_age_standardized_ratio,Causal_TCN,39,2029,0.12526123044348625
mortality_to_incidence_age_standardized_ratio,Causal_TCN,39,2030,0.12890119129596966
mortality_to_incidence_age_standardized_ratio,Causal_TCN,40,2024,0.19757387461804968
mortality_to_incidence_age_standardized_ratio,Causal_TCN,40,2025,0.17021239611607228
mortality_to_incidence_age_standardized_ratio,Causal_TCN,40,2026,0.17901144116008186
mortality_to_incidence_age_standardized_ratio,Causal_TCN,40,2027,0.16870864003242148
mortality_to_incidence_age_standardized_ratio,Causal_TCN,40,2028,0.17035683897890386
mortality_to_incidence_age_standardized_ratio,Causal_TCN,40,2029,0.17017889146766205
mortality_to_incidence_age_standardized_ratio,Causal_TCN,40,2030,0.15469136148060397
mortality_to_incidence_age_standardized_ratio,Causal_TCN,41,2024,0.159283180398393
mortality_to_incidence_age_standardized_ratio,Causal_TCN,41,2025,0.12370610594650319
mortality_to_incidence_age_standardized_ratio,Causal_TCN,41,2026,0.13792694734322933
mortality_to_incidence_age_standardized_ratio,Causal_TCN,41,2027,0.12954898660447683
mortality_to_incidence_age_standardized_ratio,Causal_TCN,41,2028,0.1359688994659244
mortality_to_incidence_age_standardized_ratio,Causal_TCN,41,2029,0.11523164246694367
mortality_to_incidence_age_standardized_ratio,Causal_TCN,41,2030,0.12766361885332222
mortality_to_incidence_age_standardized_ratio,Causal_TCN,42,2024,0.21004948783073996
mortality_to_incidence_age_standardized_ratio,Causal_TCN,42,2025,0.15460646511160012
mortality_to_incidence_age_standardized_ratio,Causal_TCN,42,2026,0.18419320831126906
mortality_to_incidence_age_standardized_ratio,Causal_TCN,42,2027,0.19275702469086634
mortality_to_incidence_age_standardized_ratio,Causal_TCN,42,2028,0.18609846200855312
mortality_to_incidence_age_standardized_ratio,Causal_TCN,42,2029,0.17112724088622014
mortality_to_incidence_age_standardized_ratio,Causal_TCN,42,2030,0.13479040732715775
mortality_to_incidence_age_standardized_ratio,Causal_TCN,43,2024,0.17947461931870995
mortality_to_incidence_age_standardized_ratio,Causal_TCN,43,2025,0.17233181149553228
mortality_to_incidence_age_standardized_ratio,Causal_TCN,43,2026,0.14926461588538353
mortality_to_incidence_age_standardized_ratio,Causal_TCN,43,2027,0.16913709803362248
mortality_to_incidence_age_standardized_ratio,Causal_TCN,43,2028,0.140483339750253
mortality_to_incidence_age_standardized_ratio,Causal_TCN,43,2029,0.1553210496277641
mortality_to_incidence_age_standardized_ratio,Causal_TCN,43,2030,0.13332510207919326
mortality_to_incidence_age_standardized_ratio,Causal_TCN,44,2024,0.22340213053764246
mortality_to_incidence_age_standardized_ratio,Causal_TCN,44,2025,0.22418914222911734
mortality_to_incidence_age_standardized_ratio,Causal_TCN,44,2026,0.23717675538165148
mortality_to_incidence_age_standardized_ratio,Causal_TCN,44,2027,0.2721517528232197
mortality_to_incidence_age_standardized_ratio,Causal_TCN,44,2028,0.20443536935959136
mortality_to_incidence_age_standardized_ratio,Causal_TCN,44,2029,0.22093280549241123
mortality_to_incidence_age_standardized_ratio,Causal_TCN,44,2030,0.23621729222094234
mortality_to_incidence_age_standardized_ratio,Causal_TCN,45,2024,0.16568332965964866
mortality_to_incidence_age_standardized_ratio,Causal_TCN,45,2025,0.2509933073153293
mortality_to_incidence_age_standardized_ratio,Causal_TCN,45,2026,0.2288504951650978
mortality_to_incidence_age_standardized_ratio,Causal_TCN,45,2027,0.27015663390702377
mortality_to_incidence_age_standardized_ratio,Causal_TCN,45,2028,0.20485299163351678
mortality_to_incidence_age_standardized_ratio,Causal_TCN,45,2029,0.2590917545204307
mortality_to_incidence_age_standardized_ratio,Causal_TCN,45,2030,0.19794957725470802
mortality_to_incidence_age_standardized_ratio,Causal_TCN,46,2024,0.12064039120011959
mortality_to_incidence_age_standardized_ratio,Causal_TCN,46,2025,0.10791494696881135
mortality_to_incidence_age_standardized_ratio,Causal_TCN,46,2026,0.1248806842868294
mortality_to_incidence_age_standardized_ratio,Causal_TCN,46,2027,0.1295946092133694
mortality_to_incidence_age_standardized_ratio,Causal_TCN,46,2028,0.0888739930366279
mortality_to_incidence_age_standardized_ratio,Causal_TCN,46,2029,0.07531092434275041
mortality_to_incidence_age_standardized_ratio,Causal_TCN,46,2030,0.07599129114493748
mortality_to_incidence_age_standardized_ratio,Causal_TCN,47,2024,0.20750457193887525
mortality_to_incidence_age_standardized_ratio,Causal_TCN,47,2025,0.204615829698024
mortality_to_incidence_age_standardized_ratio,Causal_TCN,47,2026,0.2513226936167035
mortality_to_incidence_age_standardized_ratio,Causal_TCN,47,2027,0.21812574370673712
mortality_to_incidence_age_standardized_ratio,Causal_TCN,47,2028,0.19117199194746293
mortality_to_incidence_age_standardized_ratio,Causal_TCN,47,2029,0.21788898824827685
mortality_to_incidence_age_standardized_ratio,Causal_TCN,47,2030,0.2113064621420617
mortality_to_incidence_age_standardized_ratio,Causal_TCN,48,2024,0.19159185186612684
